Model1,Model2,Model3,W1,W2,W3,Threshold,OOFAccuracy
Finalist_CatBoost,Finalist_RandomForest,Finalist_XGBoost,0.25,0.7000000000000001,0.05,0.4950000000000001,0.856341189674523
Finalist_CatBoost,Finalist_RandomForest,Finalist_XGBoost,0.5,0.5,0.0,0.5000000000000001,0.856341189674523
Finalist_CatBoost,Finalist_RandomForest,Finalist_XGBoost,0.35000000000000003,0.65,-0.0,0.4850000000000001,0.856341189674523
Finalist_CatBoost,Finalist_RandomForest,Finalist_XGBoost,0.5,0.35000000000000003,0.15,0.5000000000000001,0.856341189674523
Finalist_CatBoost,Finalist_RandomForest,Finalist_XGBoost,0.0,0.7000000000000001,0.3,0.4800000000000001,0.8552188552188552
Finalist_CatBoost,Finalist_RandomForest,Finalist_XGBoost,0.05,0.7000000000000001,0.25,0.4900000000000001,0.8552188552188552
Finalist_CatBoost,Finalist_RandomForest,Finalist_XGBoost,0.05,0.75,0.2,0.4950000000000001,0.8552188552188552
Finalist_CatBoost,Finalist_RandomForest,Finalist_XGBoost,0.05,0.8500000000000001,0.1,0.5100000000000001,0.8552188552188552
Finalist_CatBoost,Finalist_RandomForest,Finalist_XGBoost,0.15000000000000002,0.7000000000000001,0.15,0.5000000000000001,0.8552188552188552
Finalist_CatBoost,Finalist_RandomForest,Finalist_XGBoost,0.1,0.8500000000000001,0.05,0.5000000000000001,0.8552188552188552
Finalist_CatBoost,Finalist_RandomForest,Finalist_XGBoost,0.0,0.75,0.25,0.4950000000000001,0.8552188552188552
Finalist_CatBoost,Finalist_RandomForest,Finalist_XGBoost,0.15000000000000002,0.75,0.1,0.5000000000000001,0.8552188552188552
Finalist_CatBoost,Finalist_RandomForest,Finalist_XGBoost,0.2,0.8,0.0,0.4900000000000001,0.8552188552188552
Finalist_CatBoost,Finalist_RandomForest,Finalist_XGBoost,0.15000000000000002,0.8500000000000001,-0.0,0.5000000000000001,0.8552188552188552
Finalist_CatBoost,Finalist_RandomForest,Finalist_XGBoost,0.1,0.9,0.0,0.4950000000000001,0.8552188552188552
Finalist_CatBoost,Finalist_RandomForest,Finalist_XGBoost,0.1,0.75,0.15,0.6200000000000002,0.8552188552188552
Finalist_CatBoost,Finalist_RandomForest,Finalist_XGBoost,0.15000000000000002,0.8,0.05,0.4900000000000001,0.8552188552188552
Finalist_CatBoost,Finalist_RandomForest,Finalist_XGBoost,0.05,0.8,0.15,0.5200000000000001,0.8552188552188552
Finalist_CatBoost,Finalist_RandomForest,Finalist_XGBoost,0.4,0.05,0.55,0.4950000000000001,0.8552188552188552
Finalist_CatBoost,Finalist_RandomForest,Finalist_XGBoost,0.0,0.9,0.1,0.5150000000000001,0.8552188552188552
Finalist_CatBoost,Finalist_RandomForest,Finalist_XGBoost,0.0,0.8500000000000001,0.15,0.5150000000000001,0.8552188552188552
Finalist_CatBoost,Finalist_RandomForest,Finalist_XGBoost,0.35000000000000003,0.4,0.25,0.5250000000000001,0.8552188552188552
Finalist_CatBoost,Finalist_RandomForest,Finalist_XGBoost,0.4,0.0,0.6,0.5150000000000001,0.8552188552188552
Finalist_CatBoost,Finalist_RandomForest,Finalist_XGBoost,0.1,0.8,0.1,0.4900000000000001,0.8540965207631874
Finalist_CatBoost,Finalist_RandomForest,Finalist_XGBoost,0.0,0.8,0.2,0.4950000000000001,0.8540965207631874
